ensembl_gene_id	BE1	KAN	NBLW	CHLA122	CHLA15	BE2	KANR	NBLWR	CHLA136	CHLA20
ENSG00000111206	1896	2396	2148	1185	4093	2200	1842	2522	1594	3023
ENSG00000171792	504	596	487	373	660	457	376	509	334	665
ENSG00000078246	291	406	347	341	639	353	347	276	402	380
ENSG00000278356	11	12	6	1	7	9	10	7	2	12
ENSG00000197905	107	133	150	211	330	235	149	148	145	267
ENSG00000250899	107	54	74	142	178	70	147	144	83	149
ENSG00000011105	338	505	267	492	974	737	149	522	140	538
ENSG00000256197	1	11	1	5	6	5	3	4	1	5
ENSG00000275850	9	11	7	11	17	10	5	3	3	15
ENSG00000227081	2	0	1	1	4	4	1	2	2	3
ENSG00000111218	15	1	0	2	2	0	1	14	0	0
ENSG00000130038	17	8	0	4	134	20	4	21	0	114
ENSG00000280202	3	0	0	1	21	4	0	4	0	15
ENSG00000111224	190	232	121	204	303	152	385	197	110	205
ENSG00000118976	2	1	3	3	1	2	3	1	1	4
ENSG00000256356	0	2	9	1	4	10	1	1	3	3
ENSG00000078237	62	206	201	75	300	32	247	205	149	160
ENSG00000213970	1	3	5	3	6	3	0	1	2	3
ENSG00000047621	273	325	340	223	529	302	383	339	266	466
ENSG00000111247	498	689	543	627	853	453	985	503	485	744
ENSG00000010219	390	201	132	124	435	72	174	332	46	347
ENSG00000111254	5	13	6	4	5	7	4	13	12	4
ENSG00000139180	407	468	630	255	847	327	490	548	307	633
ENSG00000130035	36	37	4	3	3	3	21	21	4	5
ENSG00000256417	0	1	15	45	0	36	0	2	7	0
ENSG00000256146	0	0	5	21	0	11	0	2	8	0
ENSG00000255983	0	0	4	28	0	38	0	1	2	0
ENSG00000110799	29	4	13	12	10	5	12	12	25	3
ENSG00000010278	581	32	327	2018	285	39	890	316	1214	536
ENSG00000067182	4	4	2	1	144	0	62	6	152	166
ENSG00000213942	10	7	7	16	17	15	5	13	15	9
ENSG00000215039	930	630	396	416	532	497	490	859	502	522
ENSG00000139193	1	1	3	3	1	0	1	3	0	0
ENSG00000139192	68	63	40	33	77	52	40	59	97	70
ENSG00000139190	110	169	153	156	188	57	173	155	167	119
ENSG00000276718	2	4	1	3	0	1	2	10	5	2
ENSG00000256913	5	2	0	3	0	3	1	5	4	2
ENSG00000111639	975	1236	1298	813	1729	1049	751	796	939	1653
ENSG00000010292	3011	3941	2851	2308	5368	5214	3093	2946	2896	5285
ENSG00000239002	1	4	1	0	6	3	6	1	2	4
ENSG00000255966	6	6	6	7	1	5	6	9	13	5
ENSG00000111640	25810	34626	34398	23669	49928	45499	16811	24576	26690	29876
ENSG00000269968	8	4	1	5	3	4	2	6	2	5
ENSG00000010295	289	305	359	279	565	444	187	388	424	375
ENSG00000111641	635	763	939	566	1813	881	630	684	692	1497
ENSG00000111642	6491	7754	7383	5981	12041	9647	6292	7940	8222	7500
ENSG00000247853	1	3	1	3	3	2	1	2	3	4
ENSG00000184574	5	2	3	3	3	6	2	8	1	4
ENSG00000111644	51	52	3	65	16	23	26	25	28	10
ENSG00000111653	531	556	276	391	510	328	379	353	421	333
ENSG00000126746	1118	1273	767	1013	1480	980	1175	980	1331	1101
ENSG00000139200	655	873	531	638	776	373	651	908	719	331
ENSG00000252186	4	3	0	2	2	0	4	1	1	3
ENSG00000111652	296	266	457	249	785	463	190	509	392	630
ENSG00000269892	10	2	2	9	4	18	8	6	3	6
ENSG00000089693	1129	1591	1497	1317	2364	1438	1081	1735	1376	1755
ENSG00000159335	2832	5015	2718	3115	6691	3990	2237	4221	3034	4105
ENSG00000089692	120	145	29	118	102	66	86	62	77	58
ENSG00000010610	10	3	0	0	2	4	0	8	2	3
ENSG00000250510	330	156	80	248	395	137	140	240	336	165
ENSG00000110811	513	673	536	478	1489	538	465	749	557	840
ENSG00000111664	447	738	363	380	743	285	388	665	517	404
ENSG00000111665	202	245	347	189	439	676	303	264	246	563
ENSG00000111667	1346	1802	1767	1543	3066	1367	1349	2000	1411	1901
ENSG00000111669	2164	5214	5800	2740	8509	3612	2788	3859	3333	5340
ENSG00000111671	23	29	16	45	38	37	21	36	42	39
ENSG00000240370	31	31	21	24	36	39	31	39	30	27
ENSG00000010626	68	80	36	174	127	42	71	60	69	119
ENSG00000248593	37	42	33	31	37	37	60	59	38	32
ENSG00000275703	5	2	2	6	0	8	5	4	0	1
ENSG00000111674	2704	3787	2770	3883	4273	1674	2631	4805	3407	1575
ENSG00000111676	2597	2904	2078	2116	3690	2484	2046	3393	2634	2267
ENSG00000111678	869	1256	1044	748	1297	948	701	973	737	1124
ENSG00000272173	12	31	9	4	14	7	26	13	5	17
ENSG00000111679	6	19	8	10	9	4	8	17	7	9
ENSG00000215021	2477	2791	2893	2378	4767	3782	1875	2878	2441	3153
ENSG00000238795	2	3	2	3	7	7	4	5	3	3
ENSG00000126749	432	442	481	277	561	390	874	447	387	555
ENSG00000268439	50	37	24	23	30	33	30	17	27	23
ENSG00000111684	91	268	169	279	480	316	189	318	469	259
ENSG00000182326	51	26	7	88	26	31	38	18	30	7
ENSG00000159403	2	17	0	5	23	5	10	12	26	14
ENSG00000139178	67	188	0	3	46	9	3	75	13	11
ENSG00000205885	33	246	0	0	56	2	0	58	5	6
ENSG00000139194	8	4	0	3	0	0	5	9	6	1
ENSG00000256967	7	4	0	1	0	2	3	8	3	1
ENSG00000139182	619	937	236	743	892	324	429	1446	723	390
ENSG00000139197	609	922	560	860	1182	793	639	1278	779	944
ENSG00000177675	3	10	69	138	172	74	96	16	4	108
ENSG00000255836	3	5	2	5	2	3	4	1	1	0
ENSG00000059804	45	105	43	0	97	41	37	50	0	87
ENSG00000065970	274	365	157	214	326	338	341	262	248	253
ENSG00000279865	7	3	4	3	7	4	20	7	3	3
ENSG00000089818	480	635	617	389	640	573	660	682	482	519
ENSG00000111729	32	19	9	13	15	14	51	13	4	15
ENSG00000226711	133	192	44	27	35	33	103	233	9	26
ENSG00000276417	18	15	4	4	3	3	17	27	2	1
ENSG00000275367	95	51	4	13	6	6	17	135	2	1
ENSG00000164845	5	3	2	13	5	10	2	7	8	3
ENSG00000215241	12	6	0	4	13	24	1	35	0	1
ENSG00000166532	1199	1787	1002	1292	1849	452	1596	1748	957	1538
ENSG00000244131	5	4	3	3	1	2	6	7	0	8
ENSG00000111752	299	299	354	397	527	231	315	521	366	342
ENSG00000003056	541	501	577	484	900	583	658	455	632	712
ENSG00000139187	31	44	33	29	34	19	33	71	25	28
ENSG00000255776	4	3	1	3	0	2	4	3	1	1
ENSG00000245105	10	6	2	5	3	3	12	7	2	2
ENSG00000256937	6	0	0	10	2	1	1	4	3	0
ENSG00000256720	2	2	2	4	0	0	2	5	2	1
ENSG00000231503	25	58	34	27	38	36	23	17	31	27
ENSG00000237248	6	8	1	12	2	4	5	3	1	1
ENSG00000111788	265	347	239	192	518	277	325	269	209	417
ENSG00000260423	35	32	0	41	3	0	26	19	5	7
ENSG00000256673	44	113	25	98	66	9	123	50	50	64
ENSG00000214826	282	467	221	282	674	231	525	271	254	527
ENSG00000214776	54	90	22	62	143	13	95	47	59	97
ENSG00000256594	58	64	44	34	104	72	72	73	19	91
ENSG00000233719	4	3	2	0	1	2	0	2	2	1
ENSG00000257027	95	74	62	32	110	82	103	67	14	97
ENSG00000069493	207	97	62	47	145	155	89	91	19	116
ENSG00000139112	48	88	5	14	270	40	72	38	8	43
ENSG00000245648	0	4	0	0	1	0	45	4	2	3
ENSG00000180574	7	9	8	7	12	14	13	5	9	5
ENSG00000256667	114	78	53	68	112	78	175	69	73	118
ENSG00000111196	361	469	489	261	569	318	543	427	297	586
ENSG00000060138	0	0	1	0	3	0	14	0	3	1
ENSG00000231887	14	7	12	5	26	9	19	6	3	10
ENSG00000121318	8	11	17	9	30	11	7	7	2	10
ENSG00000256651	15	7	14	5	34	10	14	6	1	9
ENSG00000111215	37	45	31	42	52	21	94	37	44	56
ENSG00000256682	5	4	6	4	13	3	8	5	6	14
ENSG00000212128	6	12	3	7	11	10	19	11	13	16
ENSG00000212127	27	54	32	30	71	21	59	33	38	44
ENSG00000212125	18	58	10	33	38	10	44	41	31	24
ENSG00000212126	5	13	1	6	13	2	12	4	6	7
ENSG00000255837	13	24	12	16	15	11	34	8	15	26
ENSG00000212124	46	60	7	21	22	13	71	16	32	22
ENSG00000256436	39	57	9	25	22	13	65	23	23	16
ENSG00000256019	3	10	5	2	9	2	8	6	5	7
ENSG00000226761	7	11	3	8	14	5	13	6	3	15
ENSG00000256274	22	16	9	9	1	7	34	21	13	4
ENSG00000256188	26	29	12	18	21	19	40	17	11	35
ENSG00000255374	6	11	6	5	4	7	24	24	9	2
ENSG00000256981	22	33	15	24	20	13	54	18	20	38
ENSG00000256712	19	25	7	18	15	9	26	16	14	21
ENSG00000256537	462	412	304	200	509	211	812	318	252	284
ENSG00000247157	7	2	2	3	25	5	4	5	0	2
ENSG00000139083	216	172	517	261	392	545	222	733	320	513
ENSG00000198134	6	11	6	5	11	8	8	9	9	10
ENSG00000070018	1702	1820	1236	1198	2152	1623	2434	2028	1498	1817
ENSG00000111261	222	248	131	148	244	146	227	439	246	129
ENSG00000205791	16	6	15	9	13	15	12	33	10	6
ENSG00000165714	259	337	228	307	384	332	322	318	280	284
ENSG00000111266	792	925	958	379	1319	854	1346	806	305	860
ENSG00000255670	7	8	5	9	9	10	7	6	5	4
ENSG00000111269	368	498	299	247	415	285	552	239	288	307
ENSG00000275963	9	5	2	7	4	5	11	9	2	1
ENSG00000183150	253	191	195	129	194	171	156	236	137	219
ENSG00000111276	941	2001	1869	849	2539	1684	1386	1437	918	2213
ENSG00000275560	7	31	25	9	28	21	24	26	12	48
ENSG00000178878	383	186	201	60	178	476	202	174	43	123
ENSG00000207983	6	4	4	1	3	6	3	4	2	2
ENSG00000213782	80	85	78	79	149	81	127	88	83	130
ENSG00000241352	6	7	2	2	6	4	4	2	4	4
ENSG00000234498	7	3	2	4	4	5	2	4	1	2
ENSG00000013588	24	3	3	0	31	0	35	13	5	36
ENSG00000247498	51	0	49	0	1	60	0	65	0	0
ENSG00000013583	140	108	53	126	119	101	63	159	42	93
ENSG00000183935	50	29	21	25	34	27	31	80	15	31
ENSG00000255621	5	2	2	3	1	8	0	5	1	0
ENSG00000084444	374	310	281	312	726	240	166	374	210	522
ENSG00000134531	5	5	12	1	7	1	0	2	58	2
ENSG00000171681	1814	2078	1580	1515	1836	1367	2905	1459	1546	1405
ENSG00000261324	80	30	13	18	70	19	38	27	37	7
ENSG00000197837	45	26	10	1	58	11	16	31	12	46
ENSG00000246705	55	61	18	0	90	17	209	164	2	41
ENSG00000084463	1155	1561	1679	1157	2310	1604	1509	1536	1268	1695
ENSG00000182993	16	17	15	16	33	64	26	7	13	28
ENSG00000111341	0	1	65	4	0	2	1	21	60	13
ENSG00000111348	0	3	11	2	4	1	1	2	5	22
ENSG00000134533	3	36	4	0	204	296	17	11	120	11
ENSG00000151490	1	422	536	254	810	246	226	303	11	96
ENSG00000151491	3	45	64	61	68	29	81	61	2	13
ENSG00000023734	1437	2614	2788	1434	3327	2302	2633	2204	1412	2204
ENSG00000023697	204	543	240	466	426	367	841	187	393	488
ENSG00000256238	15	24	25	16	22	20	11	25	23	20
ENSG00000048540	145	233	363	9	396	583	334	51	90	254
ENSG00000213235	2	0	8	2	7	4	1	3	2	2
ENSG00000227525	0	5	3	0	3	2	1	2	1	0
ENSG00000052126	493	623	460	512	422	487	202	632	279	723
ENSG00000253284	30	43	22	30	17	19	20	32	17	68
ENSG00000243854	11	7	10	10	8	7	2	17	6	12
ENSG00000139154	404	587	400	373	733	566	754	541	494	492
ENSG00000255909	1	1	3	2	4	3	1	3	4	2
ENSG00000245205	2	3	3	11	3	11	6	2	5	2
ENSG00000240328	4	6	1	0	3	1	5	3	0	2
ENSG00000256849	2	3	9	2	0	1	7	4	1	5
ENSG00000172572	590	163	110	378	350	110	253	142	225	34
ENSG00000256663	36	47	45	68	175	23	35	29	51	112
ENSG00000139155	3	0	1	6	2	1	2	3	3	0
ENSG00000084453	2	4	1	0	8	1	9	0	1	3
ENSG00000121350	84	100	116	118	130	120	136	135	52	133
ENSG00000004700	450	609	434	588	893	432	722	422	485	687
ENSG00000111711	218	384	337	461	571	325	733	326	271	360
ENSG00000111713	4	6	5	1	3	2	4	3	4	2
ENSG00000111716	7949	9815	10811	6997	12900	13165	6674	8657	6645	11315
ENSG00000121361	68	54	79	36	28	484	20	45	25	42
ENSG00000069431	2	2	0	1	0	40	1	6	4	0
ENSG00000111726	246	402	439	421	628	451	334	418	346	460
ENSG00000111728	324	288	280	418	359	339	167	183	93	277
ENSG00000111731	2057	2072	1202	1149	2277	1529	1765	1363	1171	1527
ENSG00000256973	33	42	26	43	40	39	37	22	18	35
ENSG00000139163	953	1547	1118	739	2085	1404	1470	811	929	1375
ENSG00000274885	1	3	1	1	2	5	8	7	0	2
ENSG00000134532	62	166	35	79	128	32	101	28	15	335
ENSG00000255864	10	21	2	8	17	5	16	11	3	17
ENSG00000060982	2461	2931	4678	2375	8579	6395	925	1226	1055	5851
ENSG00000278969	18	2	2	5	2	1	1	4	2	3
ENSG00000118307	2	1	2	4	1	3	2	0	3	1
ENSG00000205707	58	94	89	24	117	75	116	108	34	129
ENSG00000133703	510	888	713	664	1055	1973	1356	603	830	704
ENSG00000274987	0	5	0	2	4	4	4	5	2	7
ENSG00000278743	5	4	1	3	5	5	1	1	1	9
ENSG00000152936	2	0	33	0	20	0	14	9	12	97
ENSG00000255725	2	4	11	3	10	2	4	5	4	7
ENSG00000246695	54	71	127	102	99	52	308	189	189	178
ENSG00000123094	52	266	441	215	508	64	915	294	413	969
ENSG00000123095	1	1	2	0	13	33	5	0	10	0
ENSG00000123096	41	30	23	20	47	116	17	6	6	28
ENSG00000256234	1	0	0	2	7	5	0	0	3	1
ENSG00000256185	0	4	0	3	5	10	1	0	0	4
ENSG00000123104	59	342	100	477	771	1098	216	98	345	447
ENSG00000064102	224	358	324	144	653	443	408	219	239	679
ENSG00000111790	240	352	249	249	492	424	399	262	287	451
ENSG00000064115	487	665	593	448	1067	567	671	740	871	784
ENSG00000280746	1	2	2	2	3	2	4	1	2	1
ENSG00000152944	198	360	314	213	415	292	357	240	235	405
ENSG00000275764	46	59	49	57	83	44	154	39	58	60
ENSG00000211455	247	431	346	257	758	457	615	363	355	692
ENSG00000029153	36	279	182	166	269	152	281	195	129	147
ENSG00000165935	0	4	0	2	6	2	4	1	1	2
ENSG00000110841	13	652	866	20	1157	1213	682	554	117	1299
ENSG00000256377	0	0	20	0	0	0	0	10	0	1
ENSG00000174236	0	5	11	0	20	13	12	5	3	13
ENSG00000276261	0	1	3	0	2	5	3	1	0	2
ENSG00000061794	413	555	685	400	1045	868	503	473	381	893
ENSG00000205693	2	1	3	1	1	3	1	10	0	0
ENSG00000256747	4	8	0	2	2	5	0	10	3	1
ENSG00000087448	1037	1627	1156	860	2067	1055	1083	1347	847	1323
ENSG00000123106	246	335	338	293	463	287	385	303	272	386
ENSG00000247934	24	28	22	27	18	16	35	39	28	9
ENSG00000278733	0	4	6	2	4	2	6	7	2	2
ENSG00000064763	216	107	0	14	739	587	3	382	6	343
ENSG00000275476	6	0	4	4	8	1	5	1	3	8
ENSG00000257176	49	13	14	61	48	18	59	12	23	60
ENSG00000274315	16	4	4	7	6	6	29	3	4	9
ENSG00000273680	14	10	8	15	15	9	26	9	10	17
ENSG00000087502	283	385	442	223	498	268	715	267	286	469
ENSG00000187950	1	2	0	1	3	3	13	7	12	2
ENSG00000133687	46	504	57	214	173	181	1700	254	1390	74
ENSG00000242986	1	7	1	0	1	0	5	1	5	0
ENSG00000133704	596	699	876	540	1394	1009	860	687	768	1085
ENSG00000110888	702	712	740	1092	938	745	779	1014	805	689
ENSG00000235884	0	0	0	0	4	1	1	0	4	1
ENSG00000110900	582	774	551	473	2259	685	540	526	245	700
ENSG00000226472	11	2	0	19	4	15	2	3	3	0
ENSG00000256984	5	1	0	16	0	10	1	2	0	1
ENSG00000245614	86	53	15	25	19	36	58	43	31	30
ENSG00000013573	997	1177	977	1098	1710	958	1079	938	986	1424
ENSG00000177359	17	10	6	98	32	16	12	22	22	31
ENSG00000243517	4	3	4	2	14	6	4	1	2	5
ENSG00000275097	4	11	7	3	13	1	12	6	6	9
ENSG00000139146	1488	2318	1761	1852	3045	2574	2316	1576	1431	2425
ENSG00000170456	826	942	706	1027	821	422	1367	988	915	532
ENSG00000275769	13	18	7	9	12	10	35	17	14	11
ENSG00000225349	6	4	3	6	6	7	15	3	11	3
ENSG00000231788	3	0	2	6	2	13	6	0	6	2
ENSG00000233381	3	2	5	1	0	13	4	1	2	1
ENSG00000139160	34	44	17	26	41	20	90	39	32	38
ENSG00000151743	213	152	176	194	138	144	151	260	119	106
ENSG00000276058	6	6	3	8	6	4	9	6	8	1
ENSG00000276900	40	10	14	21	6	16	17	23	33	9
ENSG00000188375	9	6	4	14	15	7	11	6	14	6
ENSG00000174718	640	768	367	837	752	519	958	483	686	554
ENSG00000276136	9	8	5	10	5	2	6	10	4	2
ENSG00000151746	1158	908	899	5472	1592	1134	676	1576	1296	830
ENSG00000277342	7	12	7	44	18	7	54	21	18	20
ENSG00000274964	83	57	46	346	94	77	48	74	94	68
ENSG00000276115	62	53	56	371	86	65	58	76	85	64
ENSG00000139132	127	295	264	699	758	190	289	266	127	469
ENSG00000087470	1636	2232	1908	2165	3013	2068	2363	2488	1712	2449
ENSG00000276148	7	5	6	6	7	7	6	4	6	4
ENSG00000257511	24	12	13	36	24	18	29	13	24	17
ENSG00000139131	172	225	171	139	349	251	210	141	157	296
ENSG00000274105	9	10	9	14	7	8	12	6	14	4
ENSG00000275854	7	10	13	9	10	11	33	11	11	10
ENSG00000057294	94	65	1	57	3	202	0	21	2	1
ENSG00000139133	104	169	91	109	147	109	302	86	114	124
ENSG00000256538	3	4	5	0	3	2	4	1	1	4
ENSG00000255652	1	3	0	3	0	0	4	12	2	0
ENSG00000258794	1	9	0	12	2	7	4	43	8	0
ENSG00000175548	241	432	228	244	396	208	735	214	279	372
ENSG00000139117	486	851	124	268	321	327	175	509	653	650
ENSG00000257718	13	16	4	4	10	7	5	22	11	26
ENSG00000139116	8243	6707	5383	3370	11604	7139	6875	7068	8128	8400
ENSG00000173208	277	25	13	22	252	237	45	89	67	149
ENSG00000151229	46	34	80	25	150	118	63	118	36	118
ENSG00000188906	15	1	4	5	28	4	21	11	2	14
ENSG00000205592	26	232	105	186	31	0	572	111	297	11
ENSG00000018236	2841	2119	828	4033	769	4237	1328	4599	4803	690
ENSG00000257680	24	23	8	31	7	28	32	27	57	5
ENSG00000274682	0	1	0	5	0	4	7	1	5	0
ENSG00000165966	1	1	0	0	3	0	0	0	1	60
ENSG00000151233	206	336	282	199	791	263	682	216	390	521
ENSG00000015153	261	415	313	235	625	307	442	442	242	466
ENSG00000134283	823	1044	979	781	1492	1027	1209	782	859	1335
ENSG00000257674	2	1	0	4	0	3	1	0	1	3
ENSG00000139168	526	492	525	384	548	744	522	534	463	740
ENSG00000274943	6	10	13	15	15	15	5	6	19	22
ENSG00000257376	2	1	0	0	2	6	5	1	4	3
ENSG00000139174	266	1247	109	83	2796	310	123	248	82	374
ENSG00000257225	25	6	3	5	16	10	4	17	4	15
ENSG00000258068	3	6	0	1	26	1	1	0	0	3
ENSG00000173157	33	33	103	198	63	65	98	117	36	126
ENSG00000129317	581	837	630	522	849	639	1358	610	457	547
ENSG00000198001	90	86	77	72	167	109	119	175	67	106
ENSG00000151239	88	153	272	125	267	180	271	209	124	265
ENSG00000139173	53	24	130	10	182	117	62	214	8	110
ENSG00000184613	601	2315	1452	2972	943	1107	2917	2717	4758	1188
ENSG00000134297	61	64	112	41	90	51	57	87	92	138
ENSG00000177119	1096	1479	2133	1187	2380	1987	1932	2816	1905	2936
ENSG00000278351	2	3	1	0	3	0	3	3	3	5
ENSG00000273015	628	491	357	346	319	285	914	641	372	342
ENSG00000189079	1113	1589	1349	1324	2076	1193	2917	1221	1277	2074
ENSG00000278475	5	3	4	2	2	2	6	1	1	7
ENSG00000265093	2	4	2	3	10	1	4	2	5	9
ENSG00000139218	1501	1748	1343	1335	2726	1838	2973	1443	1400	1959
ENSG00000111371	5942	8790	7112	5205	9854	6759	11839	7598	6963	7721
ENSG00000274591	7	1	3	5	6	2	8	3	7	6
ENSG00000134294	2468	3970	2667	2592	3586	2955	5357	2227	3282	3376
ENSG00000257261	8	7	2	5	5	10	25	18	5	10
ENSG00000275481	19	8	10	8	3	10	34	24	13	14
ENSG00000278896	7	6	1	2	2	7	9	5	3	11
ENSG00000139209	0	0	0	0	0	0	1	0	0	0
ENSG00000139211	0	0	2	5	0	0	9	3	41	1
ENSG00000005175	321	420	577	397	880	471	639	486	377	758
ENSG00000276390	5	2	5	7	5	2	5	3	7	16
ENSG00000257433	6	4	5	1	8	9	6	7	1	9
ENSG00000280054	0	0	1	2	6	3	1	7	0	1
ENSG00000079337	32	21	38	28	76	44	9	67	12	49
ENSG00000211584	172	91	193	156	262	200	80	334	129	152
ENSG00000061273	1239	1276	1050	821	2025	1903	765	1298	962	1221
ENSG00000268069	10	2	10	18	9	5	2	25	7	6
ENSG00000274737	16	20	10	8	29	21	10	24	9	28
ENSG00000111424	0	1	0	2	1	2	0	0	4	5
ENSG00000134291	761	378	425	416	822	645	432	628	592	668
ENSG00000139219	4	1	0	7	0	2	1	0	20	0
ENSG00000276814	9	9	7	10	7	9	19	22	5	14
ENSG00000079387	458	702	507	533	861	392	734	585	535	758
ENSG00000240399	9	21	20	11	20	9	27	10	29	16
ENSG00000152556	1472	2041	1789	1519	3906	3272	1349	2605	1796	2855
ENSG00000177981	390	391	297	225	454	318	399	344	282	381
ENSG00000274124	8	5	3	7	8	8	8	9	4	5
ENSG00000177875	13	7	13	47	7	5	9	100	74	6
ENSG00000269514	0	3	0	12	6	0	0	19	27	18
ENSG00000167528	289	199	28	251	131	49	334	485	356	37
ENSG00000139620	621	593	645	485	858	616	735	883	497	658
ENSG00000206612	23	15	13	23	19	16	24	20	13	12
ENSG00000207313	0	7	4	0	5	2	4	3	3	3
ENSG00000129315	830	1113	860	783	1566	1057	2044	931	1064	1192
ENSG00000174233	1228	1328	1142	1153	1792	885	1233	1636	2214	1002
ENSG00000257660	1	10	1	2	1	0	10	1	9	2
ENSG00000271547	5	9	0	12	1	0	7	2	12	1
ENSG00000167535	642	630	355	781	985	390	530	822	933	488
ENSG00000174243	1882	2582	1846	1344	2986	1571	1918	1796	1733	2191
ENSG00000172602	3	8	8	10	7	9	13	5	31	6
ENSG00000272822	0	3	2	5	1	1	1	3	1	0
ENSG00000134285	429	526	392	628	782	341	649	406	559	528
ENSG00000281789	24	31	34	40	26	12	62	26	31	19
ENSG00000134287	1057	1743	1336	1414	2437	1107	1603	1392	1885	1608
ENSG00000169884	0	2	3	3	0	2	3	2	12	0
ENSG00000181418	26	131	231	20	487	144	68	163	31	521
ENSG00000257913	15	3	2	2	84	30	4	46	4	91
ENSG00000181929	360	480	365	264	518	498	422	380	336	463
ENSG00000167548	3525	4807	3439	3764	7395	4304	4412	4578	5350	4459
ENSG00000167550	16	71	78	95	49	74	23	59	73	42
ENSG00000139549	3	3	1	19	1	0	0	3	14	5
ENSG00000139636	651	787	370	810	1181	834	590	648	1064	683
ENSG00000258017	36	34	17	19	19	20	45	29	19	25
ENSG00000123416	7184	15059	16053	13043	26082	15041	6805	8768	13112	19506
ENSG00000167552	8090	16602	18698	17058	19976	13276	7497	10678	15132	12048
ENSG00000167553	3	98	91	102	2465	32	45	447	290	2144
ENSG00000258101	1	6	1	6	2	3	1	9	11	9
ENSG00000258334	29	83	41	39	27	31	53	62	110	37
ENSG00000135406	543	3481	1865	2462	3267	1760	1549	3006	6405	3179
ENSG00000135451	865	1271	1034	915	1971	1228	747	1005	1184	1632
ENSG00000186897	116	211	81	251	116	255	54	146	150	171
ENSG00000178401	0	18	3	7	38	81	6	2	22	40
ENSG00000123352	668	1064	781	757	1406	1199	710	954	838	1143
ENSG00000257954	29	35	21	22	34	23	37	33	23	39
ENSG00000135519	5	48	9	301	20	9	80	46	194	35
ENSG00000187778	560	959	927	728	1528	766	594	730	792	999
ENSG00000110844	571	512	410	588	589	487	284	1079	412	399
ENSG00000135436	4	12	4	7	13	10	12	15	6	13
ENSG00000199237	6	9	5	5	6	3	15	10	4	5
ENSG00000258284	15	6	11	8	8	7	19	11	13	15
ENSG00000257243	37	33	16	33	20	30	29	29	18	25
ENSG00000161791	933	1063	672	574	1660	844	1043	807	601	937
ENSG00000139644	2167	2448	2826	2224	3803	2001	2977	2181	2167	2859
ENSG00000167566	315	564	431	572	1055	527	376	711	739	603
ENSG00000258057	13	25	18	40	19	18	35	63	39	12
ENSG00000186666	102	138	97	98	147	141	139	139	121	103
ENSG00000135472	196	730	268	709	690	720	942	1397	1533	124
ENSG00000257588	0	2	0	13	0	1	1	5	0	0
ENSG00000161798	0	4	0	0	11	0	0	37	0	3
ENSG00000086159	0	7	1	3	7	4	2	20	0	9
ENSG00000161800	1588	2861	2224	1549	2651	2221	1800	2407	1616	2630
ENSG00000110881	55	417	237	1684	263	242	388	658	445	255
ENSG00000066117	1969	2512	1800	2097	4001	2085	2181	1995	2470	2588
ENSG00000167588	4	4	8	25	10	4	14	8	16	8
ENSG00000178449	127	201	223	96	277	129	115	194	124	222
ENSG00000272368	24	21	6	11	10	4	20	30	6	17
ENSG00000139624	816	874	781	856	1098	552	949	1124	1090	684
ENSG00000050405	593	1361	1273	103	865	812	753	950	256	2158
ENSG00000257298	61	80	44	6	21	27	42	51	12	66
ENSG00000257531	15	13	0	0	2	24	1	3	1	7
ENSG00000278842	8	1	4	4	2	8	9	3	7	8
ENSG00000161813	558	896	979	613	1570	732	1342	680	787	1345
ENSG00000066084	1092	1773	1488	878	2759	1460	1524	1625	1525	2101
ENSG00000123268	158	258	166	150	296	183	308	163	192	250
ENSG00000185432	135	273	659	31	764	484	434	163	647	683
ENSG00000274156	2	0	3	4	9	4	3	2	5	5
ENSG00000274797	1	1	0	6	2	2	0	2	4	5
ENSG00000110911	827	1017	962	702	1472	969	1039	1027	839	1184
ENSG00000272028	0	5	1	3	2	2	7	3	0	2
ENSG00000050426	844	842	536	849	1043	1175	1104	1041	883	997
ENSG00000277201	5	12	8	6	13	4	23	10	7	8
ENSG00000110925	688	977	728	793	1176	677	799	841	913	796
ENSG00000135457	721	925	833	692	1338	860	825	725	761	1051
ENSG00000257246	49	24	23	27	35	52	28	26	19	40
ENSG00000200953	12	5	11	8	11	9	15	10	2	9
ENSG00000184271	414	360	88	275	332	230	221	434	139	233
ENSG00000278126	24	58	21	15	23	20	58	47	20	27
ENSG00000183283	1113	1208	853	1230	1619	1101	1487	1153	1064	1235
ENSG00000170545	27	14	11	16	26	11	61	21	29	50
ENSG00000139629	642	978	376	440	704	36	951	651	424	1699
ENSG00000050438	2877	3926	3807	3124	2943	1065	6567	4193	2802	4799
ENSG00000196876	935	1385	652	847	1115	844	1645	1432	978	825
ENSG00000257851	3	15	15	7	14	15	10	3	8	25
ENSG00000260122	2	11	0	0	1	0	26	7	1	3
ENSG00000278451	22	20	2	1	12	2	54	36	7	6
ENSG00000261586	3	4	0	5	4	2	10	5	2	2
ENSG00000261308	41	39	2	0	27	5	32	65	11	24
ENSG00000259887	10	16	1	0	5	0	15	18	5	5
ENSG00000139567	48	17	41	6	334	139	5	35	31	112
ENSG00000135503	1171	1493	1125	1448	1978	1522	1235	1256	2024	1133
ENSG00000206992	5	6	2	1	8	6	5	5	2	3
ENSG00000161835	34	28	48	83	174	95	18	38	82	112
ENSG00000123358	265	364	279	255	448	689	104	454	308	284
ENSG00000123395	154	206	193	201	373	161	120	149	228	298
